Location,Court,Date,Time,Status
Alpha Auburn,Court 17,2025-01-13,11:00am,available
Alpha Auburn,Court 18,2025-01-13,11:00am,available
Alpha Auburn,Court 19,2025-01-13,11:00am,available
Alpha Auburn,Court 20,2025-01-13,11:00am,available
Alpha Auburn,Court 21,2025-01-13,11:00am,available
Alpha Auburn,Court 22,2025-01-13,11:00am,available
Alpha Auburn,Court 1,2025-01-13,12:00pm,available
Alpha Auburn,Court 2,2025-01-13,12:00pm,available
Alpha Auburn,Court 3,2025-01-13,12:00pm,available
Alpha Auburn,Court 4,2025-01-13,12:00pm,available
Alpha Auburn,Court 5,2025-01-13,12:00pm,available
Alpha Auburn,Court 6,2025-01-13,12:00pm,available
Alpha Auburn,Court 7,2025-01-13,12:00pm,available
Alpha Auburn,Court 8,2025-01-13,12:00pm,available
Alpha Auburn,Court 9,2025-01-13,12:00pm,available
Alpha Auburn,Court 10,2025-01-13,12:00pm,available
Alpha Auburn,Court 11,2025-01-13,12:00pm,available
Alpha Auburn,Court 12,2025-01-13,12:00pm,available
Alpha Auburn,Court 13,2025-01-13,12:00pm,available
Alpha Auburn,Court 14,2025-01-13,12:00pm,available
Alpha Auburn,Court 15,2025-01-13,12:00pm,available
Alpha Auburn,Court 16,2025-01-13,12:00pm,available
Alpha Auburn,Court 17,2025-01-13,12:00pm,available
Alpha Auburn,Court 18,2025-01-13,12:00pm,available
Alpha Auburn,Court 19,2025-01-13,12:00pm,available
Alpha Auburn,Court 20,2025-01-13,12:00pm,available
Alpha Auburn,Court 21,2025-01-13,12:00pm,available
Alpha Auburn,Court 22,2025-01-13,12:00pm,available
Alpha Auburn,Court 1,2025-01-13,1:00pm,available
Alpha Auburn,Court 2,2025-01-13,1:00pm,available
Alpha Auburn,Court 3,2025-01-13,1:00pm,available
Alpha Auburn,Court 4,2025-01-13,1:00pm,available
Alpha Auburn,Court 5,2025-01-13,1:00pm,available
Alpha Auburn,Court 6,2025-01-13,1:00pm,available
Alpha Auburn,Court 7,2025-01-13,1:00pm,available
Alpha Auburn,Court 8,2025-01-13,1:00pm,available
Alpha Auburn,Court 9,2025-01-13,1:00pm,available
Alpha Auburn,Court 10,2025-01-13,1:00pm,available
Alpha Auburn,Court 11,2025-01-13,1:00pm,available
Alpha Auburn,Court 12,2025-01-13,1:00pm,available
Alpha Auburn,Court 13,2025-01-13,1:00pm,available
Alpha Auburn,Court 14,2025-01-13,1:00pm,available
Alpha Auburn,Court 15,2025-01-13,1:00pm,available
Alpha Auburn,Court 16,2025-01-13,1:00pm,available
Alpha Auburn,Court 17,2025-01-13,1:00pm,available
Alpha Auburn,Court 18,2025-01-13,1:00pm,available
Alpha Auburn,Court 19,2025-01-13,1:00pm,available
Alpha Auburn,Court 20,2025-01-13,1:00pm,available
Alpha Auburn,Court 21,2025-01-13,1:00pm,available
Alpha Auburn,Court 22,2025-01-13,1:00pm,available
Alpha Auburn,Court 1,2025-01-13,2:00pm,available
Alpha Auburn,Court 2,2025-01-13,2:00pm,available
Alpha Auburn,Court 3,2025-01-13,2:00pm,available
Alpha Auburn,Court 4,2025-01-13,2:00pm,available
Alpha Auburn,Court 5,2025-01-13,2:00pm,available
Alpha Auburn,Court 6,2025-01-13,2:00pm,available
Alpha Auburn,Court 7,2025-01-13,2:00pm,available
Alpha Auburn,Court 8,2025-01-13,2:00pm,available
Alpha Auburn,Court 9,2025-01-13,2:00pm,available
Alpha Auburn,Court 10,2025-01-13,2:00pm,available
Alpha Auburn,Court 11,2025-01-13,2:00pm,available
Alpha Auburn,Court 12,2025-01-13,2:00pm,available
Alpha Auburn,Court 13,2025-01-13,2:00pm,available
Alpha Auburn,Court 14,2025-01-13,2:00pm,available
Alpha Auburn,Court 15,2025-01-13,2:00pm,available
Alpha Auburn,Court 16,2025-01-13,2:00pm,available
Alpha Auburn,Court 17,2025-01-13,2:00pm,available
Alpha Auburn,Court 18,2025-01-13,2:00pm,available
Alpha Auburn,Court 19,2025-01-13,2:00pm,available
Alpha Auburn,Court 20,2025-01-13,2:00pm,available
Alpha Auburn,Court 21,2025-01-13,2:00pm,available
Alpha Auburn,Court 22,2025-01-13,2:00pm,available
Alpha Auburn,Court 1,2025-01-13,3:00pm,available
Alpha Auburn,Court 2,2025-01-13,3:00pm,available
Alpha Auburn,Court 3,2025-01-13,3:00pm,available
Alpha Auburn,Court 4,2025-01-13,3:00pm,available
Alpha Auburn,Court 5,2025-01-13,3:00pm,available
Alpha Auburn,Court 6,2025-01-13,3:00pm,available
Alpha Auburn,Court 7,2025-01-13,3:00pm,available
Alpha Auburn,Court 8,2025-01-13,3:00pm,available
Alpha Auburn,Court 9,2025-01-13,3:00pm,available
Alpha Auburn,Court 10,2025-01-13,3:00pm,available
Alpha Auburn,Court 11,2025-01-13,3:00pm,available
Alpha Auburn,Court 12,2025-01-13,3:00pm,available
Alpha Auburn,Court 13,2025-01-13,3:00pm,available
Alpha Auburn,Court 14,2025-01-13,3:00pm,available
Alpha Auburn,Court 15,2025-01-13,3:00pm,available
Alpha Auburn,Court 16,2025-01-13,3:00pm,available
Alpha Auburn,Court 17,2025-01-13,3:00pm,available
Alpha Auburn,Court 18,2025-01-13,3:00pm,available
Alpha Auburn,Court 19,2025-01-13,3:00pm,available
Alpha Auburn,Court 20,2025-01-13,3:00pm,available
Alpha Auburn,Court 21,2025-01-13,3:00pm,available
Alpha Auburn,Court 22,2025-01-13,3:00pm,available
Alpha Auburn,Court 1,2025-01-13,4:00pm,available
Alpha Auburn,Court 2,2025-01-13,4:00pm,available
Alpha Auburn,Court 3,2025-01-13,4:00pm,available
Alpha Auburn,Court 4,2025-01-13,4:00pm,available
Alpha Auburn,Court 5,2025-01-13,4:00pm,available
Alpha Auburn,Court 6,2025-01-13,4:00pm,available
Alpha Auburn,Court 7,2025-01-13,4:00pm,available
Alpha Auburn,Court 8,2025-01-13,4:00pm,available
Alpha Auburn,Court 9,2025-01-13,4:00pm,available
Alpha Auburn,Court 10,2025-01-13,4:00pm,available
Alpha Auburn,Court 11,2025-01-13,4:00pm,available
Alpha Auburn,Court 12,2025-01-13,4:00pm,available
Alpha Auburn,Court 13,2025-01-13,4:00pm,available
Alpha Auburn,Court 14,2025-01-13,4:00pm,available
Alpha Auburn,Court 15,2025-01-13,4:00pm,available
Alpha Auburn,Court 16,2025-01-13,4:00pm,available
Alpha Auburn,Court 17,2025-01-13,4:00pm,available
Alpha Auburn,Court 18,2025-01-13,4:00pm,available
Alpha Auburn,Court 19,2025-01-13,4:00pm,available
Alpha Auburn,Court 20,2025-01-13,4:00pm,available
Alpha Auburn,Court 21,2025-01-13,4:00pm,available
Alpha Auburn,Court 22,2025-01-13,4:00pm,available
Alpha Auburn,Court 1,2025-01-13,5:00pm,available
Alpha Auburn,Court 2,2025-01-13,5:00pm,available
Alpha Auburn,Court 3,2025-01-13,5:00pm,available
Alpha Auburn,Court 4,2025-01-13,5:00pm,available
Alpha Auburn,Court 5,2025-01-13,5:00pm,available
Alpha Auburn,Court 6,2025-01-13,5:00pm,available
Alpha Auburn,Court 7,2025-01-13,5:00pm,available
Alpha Auburn,Court 8,2025-01-13,5:00pm,available
Alpha Auburn,Court 9,2025-01-13,5:00pm,available
Alpha Auburn,Court 10,2025-01-13,5:00pm,available
Alpha Auburn,Court 11,2025-01-13,5:00pm,available
Alpha Auburn,Court 12,2025-01-13,5:00pm,available
Alpha Auburn,Court 13,2025-01-13,5:00pm,available
Alpha Auburn,Court 14,2025-01-13,5:00pm,available
Alpha Auburn,Court 15,2025-01-13,5:00pm,available
Alpha Auburn,Court 16,2025-01-13,5:00pm,available
Alpha Auburn,Court 17,2025-01-13,5:00pm,available
Alpha Auburn,Court 18,2025-01-13,5:00pm,available
Alpha Auburn,Court 19,2025-01-13,5:00pm,available
Alpha Auburn,Court 20,2025-01-13,5:00pm,available
Alpha Auburn,Court 21,2025-01-13,5:00pm,available
Alpha Auburn,Court 22,2025-01-13,5:00pm,available
Alpha Auburn,Court 1,2025-01-13,6:00pm,available
Alpha Auburn,Court 2,2025-01-13,6:00pm,available
Alpha Auburn,Court 3,2025-01-13,6:00pm,available
Alpha Auburn,Court 4,2025-01-13,6:00pm,available
Alpha Auburn,Court 5,2025-01-13,6:00pm,available
Alpha Auburn,Court 6,2025-01-13,6:00pm,available
Alpha Auburn,Court 7,2025-01-13,6:00pm,available
Alpha Auburn,Court 8,2025-01-13,6:00pm,available
Alpha Auburn,Court 9,2025-01-13,6:00pm,available
Alpha Auburn,Court 10,2025-01-13,6:00pm,available
Alpha Auburn,Court 11,2025-01-13,6:00pm,available
Alpha Auburn,Court 12,2025-01-13,6:00pm,available
Alpha Auburn,Court 13,2025-01-13,6:00pm,available
Alpha Auburn,Court 14,2025-01-13,6:00pm,available
Alpha Auburn,Court 15,2025-01-13,6:00pm,available
Alpha Auburn,Court 16,2025-01-13,6:00pm,available
Alpha Auburn,Court 17,2025-01-13,6:00pm,available
Alpha Auburn,Court 18,2025-01-13,6:00pm,available
Alpha Auburn,Court 19,2025-01-13,6:00pm,available
Alpha Auburn,Court 20,2025-01-13,6:00pm,available
Alpha Auburn,Court 21,2025-01-13,6:00pm,available
Alpha Auburn,Court 22,2025-01-13,6:00pm,available
Alpha Auburn,Court 1,2025-01-13,7:00pm,available
Alpha Auburn,Court 2,2025-01-13,7:00pm,available
Alpha Auburn,Court 3,2025-01-13,7:00pm,available
Alpha Auburn,Court 4,2025-01-13,7:00pm,available
Alpha Auburn,Court 5,2025-01-13,7:00pm,available
Alpha Auburn,Court 6,2025-01-13,7:00pm,available
Alpha Auburn,Court 7,2025-01-13,7:00pm,unavailable
Alpha Auburn,Court 8,2025-01-13,7:00pm,available
Alpha Auburn,Court 9,2025-01-13,7:00pm,unavailable
Alpha Auburn,Court 10,2025-01-13,7:00pm,unavailable
Alpha Auburn,Court 11,2025-01-13,7:00pm,available
Alpha Auburn,Court 12,2025-01-13,7:00pm,available
Alpha Auburn,Court 13,2025-01-13,7:00pm,available
Alpha Auburn,Court 14,2025-01-13,7:00pm,available
Alpha Auburn,Court 15,2025-01-13,7:00pm,available
Alpha Auburn,Court 16,2025-01-13,7:00pm,available
Alpha Auburn,Court 17,2025-01-13,7:00pm,available
Alpha Auburn,Court 18,2025-01-13,7:00pm,available
Alpha Auburn,Court 19,2025-01-13,7:00pm,available
Alpha Auburn,Court 20,2025-01-13,7:00pm,available
Alpha Auburn,Court 21,2025-01-13,7:00pm,available
Alpha Auburn,Court 22,2025-01-13,7:00pm,available
Alpha Auburn,Court 1,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 2,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 3,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 4,2025-01-13,8:00pm,available
Alpha Auburn,Court 5,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 6,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 7,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 8,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 9,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 10,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 11,2025-01-13,8:00pm,available
Alpha Auburn,Court 12,2025-01-13,8:00pm,available
Alpha Auburn,Court 13,2025-01-13,8:00pm,available
Alpha Auburn,Court 14,2025-01-13,8:00pm,available
Alpha Auburn,Court 15,2025-01-13,8:00pm,available
Alpha Auburn,Court 16,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 17,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 18,2025-01-13,8:00pm,available
Alpha Auburn,Court 19,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 20,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 21,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 22,2025-01-13,8:00pm,unavailable
Alpha Auburn,Court 1,2025-01-13,9:00pm,available
Alpha Auburn,Court 2,2025-01-13,9:00pm,available
Alpha Auburn,Court 3,2025-01-13,9:00pm,available
Alpha Auburn,Court 4,2025-01-13,9:00pm,available
Alpha Auburn,Court 5,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 6,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 7,2025-01-13,9:00pm,available
Alpha Auburn,Court 8,2025-01-13,9:00pm,available
Alpha Auburn,Court 9,2025-01-13,9:00pm,available
Alpha Auburn,Court 10,2025-01-13,9:00pm,available
Alpha Auburn,Court 11,2025-01-13,9:00pm,available
Alpha Auburn,Court 12,2025-01-13,9:00pm,available
Alpha Auburn,Court 13,2025-01-13,9:00pm,available
Alpha Auburn,Court 14,2025-01-13,9:00pm,available
Alpha Auburn,Court 15,2025-01-13,9:00pm,available
Alpha Auburn,Court 16,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 17,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 18,2025-01-13,9:00pm,available
Alpha Auburn,Court 19,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 20,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 21,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 22,2025-01-13,9:00pm,unavailable
Alpha Auburn,Court 1,2025-01-13,10:00pm,available
Alpha Auburn,Court 2,2025-01-13,10:00pm,available
Alpha Auburn,Court 3,2025-01-13,10:00pm,available
Alpha Auburn,Court 4,2025-01-13,10:00pm,available
Alpha Auburn,Court 5,2025-01-13,10:00pm,available
Alpha Auburn,Court 6,2025-01-13,10:00pm,available
Alpha Auburn,Court 7,2025-01-13,10:00pm,available
Alpha Auburn,Court 8,2025-01-13,10:00pm,available
Alpha Auburn,Court 9,2025-01-13,10:00pm,available
Alpha Auburn,Court 10,2025-01-13,10:00pm,available
Alpha Auburn,Court 11,2025-01-13,10:00pm,available
Alpha Auburn,Court 12,2025-01-13,10:00pm,available
Alpha Auburn,Court 13,2025-01-13,10:00pm,available
Alpha Auburn,Court 14,2025-01-13,10:00pm,available
Alpha Auburn,Court 15,2025-01-13,10:00pm,available
Alpha Auburn,Court 16,2025-01-13,10:00pm,available
Alpha Auburn,Court 17,2025-01-13,10:00pm,available
Alpha Auburn,Court 18,2025-01-13,10:00pm,available
Alpha Auburn,Court 19,2025-01-13,10:00pm,unavailable
Alpha Auburn,Court 20,2025-01-13,10:00pm,unavailable
Alpha Auburn,Court 21,2025-01-13,10:00pm,unavailable
Alpha Auburn,Court 22,2025-01-13,10:00pm,available
Alpha Auburn,Court 1,2025-01-14,9:00am,available
Alpha Auburn,Court 2,2025-01-14,9:00am,available
Alpha Auburn,Court 3,2025-01-14,9:00am,available
Alpha Auburn,Court 4,2025-01-14,9:00am,available
Alpha Auburn,Court 5,2025-01-14,9:00am,available
Alpha Auburn,Court 6,2025-01-14,9:00am,available
Alpha Auburn,Court 7,2025-01-14,9:00am,available
Alpha Auburn,Court 8,2025-01-14,9:00am,available
Alpha Auburn,Court 9,2025-01-14,9:00am,available
Alpha Auburn,Court 10,2025-01-14,9:00am,available
Alpha Auburn,Court 11,2025-01-14,9:00am,available
Alpha Auburn,Court 12,2025-01-14,9:00am,available
Alpha Auburn,Court 13,2025-01-14,9:00am,available
Alpha Auburn,Court 14,2025-01-14,9:00am,available
Alpha Auburn,Court 15,2025-01-14,9:00am,available
Alpha Auburn,Court 16,2025-01-14,9:00am,available
Alpha Auburn,Court 17,2025-01-14,9:00am,available
Alpha Auburn,Court 18,2025-01-14,9:00am,available
Alpha Auburn,Court 19,2025-01-14,9:00am,available
Alpha Auburn,Court 20,2025-01-14,9:00am,available
Alpha Auburn,Court 21,2025-01-14,9:00am,available
Alpha Auburn,Court 22,2025-01-14,9:00am,available
Alpha Auburn,Court 1,2025-01-14,10:00am,available
Alpha Auburn,Court 2,2025-01-14,10:00am,available
Alpha Auburn,Court 3,2025-01-14,10:00am,available
Alpha Auburn,Court 4,2025-01-14,10:00am,available
Alpha Auburn,Court 5,2025-01-14,10:00am,available
Alpha Auburn,Court 6,2025-01-14,10:00am,available
Alpha Auburn,Court 7,2025-01-14,10:00am,available
Alpha Auburn,Court 8,2025-01-14,10:00am,available
Alpha Auburn,Court 9,2025-01-14,10:00am,available
Alpha Auburn,Court 10,2025-01-14,10:00am,available
Alpha Auburn,Court 11,2025-01-14,10:00am,available
Alpha Auburn,Court 12,2025-01-14,10:00am,available
Alpha Auburn,Court 13,2025-01-14,10:00am,available
Alpha Auburn,Court 14,2025-01-14,10:00am,available
Alpha Auburn,Court 15,2025-01-14,10:00am,available
Alpha Auburn,Court 16,2025-01-14,10:00am,available
Alpha Auburn,Court 17,2025-01-14,10:00am,available
Alpha Auburn,Court 18,2025-01-14,10:00am,available
Alpha Auburn,Court 19,2025-01-14,10:00am,available
Alpha Auburn,Court 20,2025-01-14,10:00am,available
Alpha Auburn,Court 21,2025-01-14,10:00am,available
Alpha Auburn,Court 22,2025-01-14,10:00am,available
Alpha Auburn,Court 1,2025-01-14,11:00am,available
Alpha Auburn,Court 2,2025-01-14,11:00am,available
Alpha Auburn,Court 3,2025-01-14,11:00am,available
Alpha Auburn,Court 4,2025-01-14,11:00am,available
Alpha Auburn,Court 5,2025-01-14,11:00am,available
Alpha Auburn,Court 6,2025-01-14,11:00am,available
Alpha Auburn,Court 7,2025-01-14,11:00am,available
Alpha Auburn,Court 8,2025-01-14,11:00am,available
Alpha Auburn,Court 9,2025-01-14,11:00am,available
Alpha Auburn,Court 10,2025-01-14,11:00am,available
Alpha Auburn,Court 11,2025-01-14,11:00am,available
Alpha Auburn,Court 12,2025-01-14,11:00am,available
Alpha Auburn,Court 13,2025-01-14,11:00am,available
Alpha Auburn,Court 14,2025-01-14,11:00am,available
Alpha Auburn,Court 15,2025-01-14,11:00am,available
Alpha Auburn,Court 16,2025-01-14,11:00am,available
Alpha Auburn,Court 17,2025-01-14,11:00am,available
Alpha Auburn,Court 18,2025-01-14,11:00am,available
Alpha Auburn,Court 19,2025-01-14,11:00am,available
Alpha Auburn,Court 20,2025-01-14,11:00am,available
Alpha Auburn,Court 21,2025-01-14,11:00am,available
Alpha Auburn,Court 22,2025-01-14,11:00am,available
Alpha Auburn,Court 1,2025-01-14,12:00pm,available
Alpha Auburn,Court 2,2025-01-14,12:00pm,available
Alpha Auburn,Court 3,2025-01-14,12:00pm,available
Alpha Auburn,Court 4,2025-01-14,12:00pm,available
Alpha Auburn,Court 5,2025-01-14,12:00pm,available
Alpha Auburn,Court 6,2025-01-14,12:00pm,available
Alpha Auburn,Court 7,2025-01-14,12:00pm,available
Alpha Auburn,Court 8,2025-01-14,12:00pm,available
Alpha Auburn,Court 9,2025-01-14,12:00pm,available
Alpha Auburn,Court 10,2025-01-14,12:00pm,available
Alpha Auburn,Court 11,2025-01-14,12:00pm,available
Alpha Auburn,Court 12,2025-01-14,12:00pm,available
Alpha Auburn,Court 13,2025-01-14,12:00pm,available
Alpha Auburn,Court 14,2025-01-14,12:00pm,available
Alpha Auburn,Court 15,2025-01-14,12:00pm,available
Alpha Auburn,Court 16,2025-01-14,12:00pm,available
Alpha Auburn,Court 17,2025-01-14,12:00pm,available
Alpha Auburn,Court 18,2025-01-14,12:00pm,available
Alpha Auburn,Court 19,2025-01-14,12:00pm,available
Alpha Auburn,Court 20,2025-01-14,12:00pm,available
Alpha Auburn,Court 21,2025-01-14,12:00pm,available
Alpha Auburn,Court 22,2025-01-14,12:00pm,available
Alpha Auburn,Court 1,2025-01-14,1:00pm,available
Alpha Auburn,Court 2,2025-01-14,1:00pm,available
Alpha Auburn,Court 3,2025-01-14,1:00pm,available
Alpha Auburn,Court 4,2025-01-14,1:00pm,available
Alpha Auburn,Court 5,2025-01-14,1:00pm,available
Alpha Auburn,Court 6,2025-01-14,1:00pm,available
Alpha Auburn,Court 7,2025-01-14,1:00pm,available
Alpha Auburn,Court 8,2025-01-14,1:00pm,available
Alpha Auburn,Court 9,2025-01-14,1:00pm,available
Alpha Auburn,Court 10,2025-01-14,1:00pm,available
Alpha Auburn,Court 11,2025-01-14,1:00pm,available
Alpha Auburn,Court 12,2025-01-14,1:00pm,available
Alpha Auburn,Court 13,2025-01-14,1:00pm,available
Alpha Auburn,Court 14,2025-01-14,1:00pm,available
Alpha Auburn,Court 15,2025-01-14,1:00pm,available
Alpha Auburn,Court 16,2025-01-14,1:00pm,available
Alpha Auburn,Court 17,2025-01-14,1:00pm,available
Alpha Auburn,Court 18,2025-01-14,1:00pm,available
Alpha Auburn,Court 19,2025-01-14,1:00pm,available
Alpha Auburn,Court 20,2025-01-14,1:00pm,available
Alpha Auburn,Court 21,2025-01-14,1:00pm,available
Alpha Auburn,Court 22,2025-01-14,1:00pm,available
Alpha Auburn,Court 1,2025-01-14,2:00pm,available
Alpha Auburn,Court 2,2025-01-14,2:00pm,available
Alpha Auburn,Court 3,2025-01-14,2:00pm,available
Alpha Auburn,Court 4,2025-01-14,2:00pm,available
Alpha Auburn,Court 5,2025-01-14,2:00pm,available
Alpha Auburn,Court 6,2025-01-14,2:00pm,available
Alpha Auburn,Court 7,2025-01-14,2:00pm,available
Alpha Auburn,Court 8,2025-01-14,2:00pm,available
Alpha Auburn,Court 9,2025-01-14,2:00pm,available
Alpha Auburn,Court 10,2025-01-14,2:00pm,available
Alpha Auburn,Court 11,2025-01-14,2:00pm,available
Alpha Auburn,Court 12,2025-01-14,2:00pm,available
Alpha Auburn,Court 13,2025-01-14,2:00pm,available
Alpha Auburn,Court 14,2025-01-14,2:00pm,available
Alpha Auburn,Court 15,2025-01-14,2:00pm,available
Alpha Auburn,Court 16,2025-01-14,2:00pm,available
Alpha Auburn,Court 17,2025-01-14,2:00pm,available
Alpha Auburn,Court 18,2025-01-14,2:00pm,available
Alpha Auburn,Court 19,2025-01-14,2:00pm,available
Alpha Auburn,Court 20,2025-01-14,2:00pm,available
Alpha Auburn,Court 21,2025-01-14,2:00pm,available
Alpha Auburn,Court 22,2025-01-14,2:00pm,available
Alpha Auburn,Court 1,2025-01-14,3:00pm,available
Alpha Auburn,Court 2,2025-01-14,3:00pm,available
Alpha Auburn,Court 3,2025-01-14,3:00pm,available
Alpha Auburn,Court 4,2025-01-14,3:00pm,available
Alpha Auburn,Court 5,2025-01-14,3:00pm,available
Alpha Auburn,Court 6,2025-01-14,3:00pm,available
Alpha Auburn,Court 7,2025-01-14,3:00pm,available
Alpha Auburn,Court 8,2025-01-14,3:00pm,available
Alpha Auburn,Court 9,2025-01-14,3:00pm,available
Alpha Auburn,Court 10,2025-01-14,3:00pm,available
Alpha Auburn,Court 11,2025-01-14,3:00pm,available
Alpha Auburn,Court 12,2025-01-14,3:00pm,available
Alpha Auburn,Court 13,2025-01-14,3:00pm,available
Alpha Auburn,Court 14,2025-01-14,3:00pm,available
Alpha Auburn,Court 15,2025-01-14,3:00pm,available
Alpha Auburn,Court 16,2025-01-14,3:00pm,available
Alpha Auburn,Court 17,2025-01-14,3:00pm,available
Alpha Auburn,Court 18,2025-01-14,3:00pm,available
Alpha Auburn,Court 19,2025-01-14,3:00pm,available
Alpha Auburn,Court 20,2025-01-14,3:00pm,available
Alpha Auburn,Court 21,2025-01-14,3:00pm,available
Alpha Auburn,Court 22,2025-01-14,3:00pm,available
Alpha Auburn,Court 1,2025-01-14,4:00pm,available
Alpha Auburn,Court 2,2025-01-14,4:00pm,available
Alpha Auburn,Court 3,2025-01-14,4:00pm,available
Alpha Auburn,Court 4,2025-01-14,4:00pm,available
Alpha Auburn,Court 5,2025-01-14,4:00pm,available
Alpha Auburn,Court 6,2025-01-14,4:00pm,available
Alpha Auburn,Court 7,2025-01-14,4:00pm,available
Alpha Auburn,Court 8,2025-01-14,4:00pm,available
Alpha Auburn,Court 9,2025-01-14,4:00pm,available
Alpha Auburn,Court 10,2025-01-14,4:00pm,available
Alpha Auburn,Court 11,2025-01-14,4:00pm,available
Alpha Auburn,Court 12,2025-01-14,4:00pm,available
Alpha Auburn,Court 13,2025-01-14,4:00pm,available
Alpha Auburn,Court 14,2025-01-14,4:00pm,available
Alpha Auburn,Court 15,2025-01-14,4:00pm,available
Alpha Auburn,Court 16,2025-01-14,4:00pm,available
Alpha Auburn,Court 17,2025-01-14,4:00pm,available
Alpha Auburn,Court 18,2025-01-14,4:00pm,available
Alpha Auburn,Court 19,2025-01-14,4:00pm,available
Alpha Auburn,Court 20,2025-01-14,4:00pm,available
Alpha Auburn,Court 21,2025-01-14,4:00pm,available
Alpha Auburn,Court 22,2025-01-14,4:00pm,available
Alpha Auburn,Court 1,2025-01-14,5:00pm,available
Alpha Auburn,Court 2,2025-01-14,5:00pm,available
Alpha Auburn,Court 3,2025-01-14,5:00pm,available
Alpha Auburn,Court 4,2025-01-14,5:00pm,available
Alpha Auburn,Court 5,2025-01-14,5:00pm,available
Alpha Auburn,Court 6,2025-01-14,5:00pm,available
Alpha Auburn,Court 7,2025-01-14,5:00pm,available
Alpha Auburn,Court 8,2025-01-14,5:00pm,available
Alpha Auburn,Court 9,2025-01-14,5:00pm,available
Alpha Auburn,Court 10,2025-01-14,5:00pm,available
Alpha Auburn,Court 11,2025-01-14,5:00pm,available
Alpha Auburn,Court 12,2025-01-14,5:00pm,available
Alpha Auburn,Court 13,2025-01-14,5:00pm,available
Alpha Auburn,Court 14,2025-01-14,5:00pm,available
Alpha Auburn,Court 15,2025-01-14,5:00pm,available
Alpha Auburn,Court 16,2025-01-14,5:00pm,available
Alpha Auburn,Court 17,2025-01-14,5:00pm,available
Alpha Auburn,Court 18,2025-01-14,5:00pm,available
Alpha Auburn,Court 19,2025-01-14,5:00pm,available
Alpha Auburn,Court 20,2025-01-14,5:00pm,available
Alpha Auburn,Court 21,2025-01-14,5:00pm,available
Alpha Auburn,Court 22,2025-01-14,5:00pm,available
Alpha Auburn,Court 1,2025-01-14,6:00pm,available
Alpha Auburn,Court 2,2025-01-14,6:00pm,available
Alpha Auburn,Court 3,2025-01-14,6:00pm,available
Alpha Auburn,Court 4,2025-01-14,6:00pm,available
Alpha Auburn,Court 5,2025-01-14,6:00pm,unavailable
Alpha Auburn,Court 6,2025-01-14,6:00pm,available
Alpha Auburn,Court 7,2025-01-14,6:00pm,available
Alpha Auburn,Court 8,2025-01-14,6:00pm,unavailable
Alpha Auburn,Court 9,2025-01-14,6:00pm,available
Alpha Auburn,Court 10,2025-01-14,6:00pm,available
Alpha Auburn,Court 11,2025-01-14,6:00pm,available
Alpha Auburn,Court 12,2025-01-14,6:00pm,available
Alpha Auburn,Court 13,2025-01-14,6:00pm,available
Alpha Auburn,Court 14,2025-01-14,6:00pm,available
Alpha Auburn,Court 15,2025-01-14,6:00pm,available
Alpha Auburn,Court 16,2025-01-14,6:00pm,available
Alpha Auburn,Court 17,2025-01-14,6:00pm,available
Alpha Auburn,Court 18,2025-01-14,6:00pm,available
Alpha Auburn,Court 19,2025-01-14,6:00pm,available
Alpha Auburn,Court 20,2025-01-14,6:00pm,available
Alpha Auburn,Court 21,2025-01-14,6:00pm,available
Alpha Auburn,Court 22,2025-01-14,6:00pm,available
Alpha Auburn,Court 1,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 2,2025-01-14,7:00pm,available
Alpha Auburn,Court 3,2025-01-14,7:00pm,available
Alpha Auburn,Court 4,2025-01-14,7:00pm,available
Alpha Auburn,Court 5,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 6,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 7,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 8,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 9,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 10,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 11,2025-01-14,7:00pm,unavailable
Alpha Auburn,Court 12,2025-01-14,7:00pm,unavailable
